Date,BTC Open,BTC High,BTC Low,BTC Close,BTC Volume,ETH Price,XRP Price,LTC Price,Oil price,Gold Price,DJI Price
2018/1/23,10944.5,11377.59961,10129.7002,10868.40039,9660609536,986.229004,1.34234,178.0421117,64.47 ,1336.70 ,26210.81 
2018/1/24,10903.40039,11501.40039,10639.79981,11359.40039,9940989952,1058.780029,1.33309,178.9696125,65.61 ,1356.30 ,26252.12 
2018/1/25,11421.7002,11785.7002,11057.40039,11259.40039,8873169920,1056.030029,1.30965,179.0631438,65.51 ,1362.90 ,26392.79 
2018/1/26,11256,11656.7002,10470.29981,11171.40039,9746199552,1055.170044,1.21336,175.061498,66.14 ,1352.10 ,26616.71 
2018/1/27,11174.90039,11614.90039,10989.2002,11440.7002,7583269888,1107.069946,1.23119,179.6483041,65.95 ,1348.17 ,26557.63 
2018/1/28,11475.29981,12040.29981,11475.29981,11786.29981,8350360064,1246.01001,1.41666,191.9302771,65.75 ,1344.23 ,26498.56 
2018/1/29,11755.5,11875.59961,11179.2002,11296.40039,7107359744,1182.359985,1.31967,179.2810953,65.56 ,1340.30 ,26439.48 
2018/1/30,11306.79981,11307.2002,10036.2002,10106.29981,8637859840,1071.130005,1.31231,177.688529,64.50 ,1340.00 ,26076.89 
2018/1/31,10108.2002,10381.59961,9777.419922,10221.09961,8041160192,1118.310059,1.13747,163.5329348,64.73 ,1343.10 ,26149.39 
2018/2/1,10237.29981,10288.79981,8812.280273,9170.540039,9959400448,1036.790039,1.14397,161.4074061,65.80 ,1347.90 ,26186.71 
2018/2/2,9142.280273,9142.280273,7796.490234,8830.75,12726899712,915.784973,0.958196,141.661682,65.45 ,1337.30 ,25520.96 
2018/2/3,8852.120117,9430.75,8251.629883,9174.910156,7263790080,964.018982,0.896766,131.3843786,65.02 ,1337.03 ,25129.22 
2018/2/4,9175.700195,9334.870117,8031.220215,8277.009766,7073549824,834.682007,0.919951,154.2583658,64.58 ,1336.77 ,24737.49 
2018/2/5,8270.540039,8364.839844,6756.680176,6955.27002,9285289984,697.950989,0.840231,150.9313657,64.15 ,1336.50 ,24345.75 
2018/2/6,7051.75,7850.700195,6048.259766,7754,13999800320,793.122009,0.692773,122.6449059,63.39 ,1329.50 ,24912.77 
2018/2/7,7755.490234,8509.110352,7236.790039,7621.299805,9169280000,757.067993,0.779269,142.4393322,61.79 ,1314.60 ,24893.35 
2018/2/8,7637.859863,8558.769531,7637.859863,8265.589844,9346750464,817.807007,0.732428,137.9204765,61.15 ,1319.00 ,23860.46 
2018/2/9,8271.839844,8736.980469,7884.709961,8736.980469,6784820224,883.86499,0.777794,148.4194856,59.20 ,1315.70 ,24190.90 
2018/2/10,8720.080078,9122.549805,8295.469727,8621.900391,7780960256,860.414978,0.929139,161.6947813,59.23 ,1319.27 ,24327.69 
2018/2/11,8616.129883,8616.129883,7931.100098,8129.970215,6122189824,814.659973,1.08609,154.9247191,59.26 ,1322.83 ,24464.48 
2018/2/12,8141.430176,8985.919922,8141.430176,8926.570313,6256439808,868.70697,1.0132,151.2637897,59.29 ,1326.40 ,24601.27 
2018/2/13,8926.719727,8958.469727,8455.410156,8598.30957,5696719872,845.257996,1.09286,161.9428096,59.19 ,1330.40 ,24640.45 
2018/2/14,8599.919922,9518.540039,8599.919922,9494.629883,7909819904,923.560974,1.02514,157.8928778,60.60 ,1358.00 ,24893.49 
2018/2/15,9488.320313,10234.79981,9395.580078,10166.40039,9062540288,936.976013,1.14767,213.3614873,61.34 ,1355.30 ,25200.37 
2018/2/16,10135.7002,10324.09961,9824.820313,10233.90039,7296159744,944.210022,1.14836,222.3725841,61.68 ,1356.20 ,25219.38 
2018/2/17,10207.5,11139.5,10149.40039,11112.7002,8660880384,974.11499,1.14125,230.5204784,61.70 ,1347.87 ,25155.72 
2018/2/18,11123.40039,11349.79981,10326,10551.79981,8744009728,923.921021,1.21041,228.9466501,61.72 ,1339.53 ,25092.07 
2018/2/19,10552.59961,11273.79981,10513.2002,11225.29981,7652089856,943.86499,1.12868,215.0420021,62.38 ,1331.20 ,25028.41 
2018/2/20,11231.79981,11958.5,11231.79981,11403.7002,9926540288,895.370972,1.14499,221.2380112,61.90 ,1331.20 ,24964.75 
2018/2/21,11372.2002,11418.5,10479.09961,10690.40039,9405339648,849.971008,1.09852,238.1022946,61.68 ,1332.10 ,24797.78 
2018/2/22,10660.40039,11039.09961,9939.089844,10005,8040079872,812.844971,0.949136,195.0100438,62.77 ,1332.70 ,24962.48 
2018/2/23,9937.070313,10487.29981,9734.55957,10301.09961,7739500032,864.189026,0.95568,196.2373307,63.55 ,1330.30 ,25309.99 
2018/2/24,10287.7002,10597.2002,9546.969727,9813.070313,6917929984,840.515015,0.999782,210.5902174,63.67 ,1331.13 ,25443.08 
2018/2/25,9796.419922,9923.219727,9407.05957,9664.730469,5706939904,844.809998,0.949314,205.4427655,63.79 ,1331.97 ,25576.18 
2018/2/26,9669.429688,10475,9501.730469,10366.7002,7287690240,869.315002,0.95122,220.4504679,63.91 ,1332.80 ,25709.27 
2018/2/27,10393.90039,10878.5,10246.09961,10725.59961,6966179840,878.265015,0.961025,222.0904368,63.01 ,1318.60 ,25410.03 
2018/2/28,10687.2002,11089.79981,10393.09961,10397.90039,6936189952,855.198975,0.953311,216.560322,61.64 ,1317.90 ,25029.20 
2018/3/1,10385,11052.29981,10352.7002,10951,7317279744,872.200012,0.90914,202.5579972,60.99 ,1305.20 ,24608.98 
2018/3/2,10977.40039,11189,10850.09961,11086.40039,7620590080,856.853027,0.931663,208.0688677,61.25 ,1323.40 ,24538.06 
2018/3/3,11101.90039,11528.2002,11002.40039,11489.7002,6690570240,857.224976,0.914247,207.333839,61.69 ,1322.23 ,24650.29 
2018/3/4,11497.40039,11512.59961,11136.09961,11512.59961,6084149760,866.677979,0.904932,208.9013593,62.13 ,1321.07 ,24762.53 
2018/3/5,11532.40039,11704.09961,11443.90039,11573.29981,6468539904,853.684021,1.01533,208.6267162,62.57 ,1319.90 ,24874.76 
2018/3/6,11500.09961,11500.09961,10694.29981,10779.90039,6832169984,816.950989,0.957767,209.1315433,62.60 ,1335.20 ,24884.12 
2018/3/7,10803.90039,10929.5,9692.120117,9965.570313,8797910016,752.830994,0.916863,196.1597757,61.15 ,1327.60 ,24801.36 
2018/3/8,9951.44043,10147.40039,9335.870117,9395.009766,7186089984,704.596008,0.876384,186.4745951,60.12 ,1321.70 ,24895.21 
2018/3/9,9414.69043,9466.349609,8513.030273,9337.549805,8704190464,728.916016,0.827276,177.3479452,62.04 ,1324.00 ,25335.74 
2018/3/10,9350.589844,9531.320313,8828.469727,8866,5386319872,686.890015,0.845867,187.8738317,61.81 ,1322.93 ,25283.36 
2018/3/11,8852.780273,9711.889648,8607.120117,9578.629883,6296370176,723.338989,0.802784,179.3687384,61.59 ,1321.87 ,25230.99 
2018/3/12,9602.929688,9937.5,8956.429688,9205.120117,6457399808,699.830994,0.831416,187.460394,61.36 ,1320.80 ,25178.61 
2018/3/13,9173.040039,9470.379883,8958.19043,9194.849609,5991139840,690.827026,0.8032,179.0125452,60.71 ,1327.10 ,25007.03 
2018/3/14,9214.650391,9355.849609,8068.589844,8269.80957,6438230016,614.291016,0.788572,175.5249283,60.96 ,1325.60 ,24758.12 
2018/3/15,8290.759766,8428.349609,7783.049805,8300.860352,6834429952,611.304016,0.700401,161.9014115,61.19 ,1317.80 ,24873.66 
2018/3/16,8322.910156,8585.150391,8005.310059,8338.349609,5289379840,601.666016,0.703766,165.9046496,62.34 ,1312.30 ,24946.51 
2018/3/17,8321.910156,8346.530273,7812.819824,7916.879883,4426149888,552.778992,0.697978,168.0063128,62.25 ,1314.13 ,24834.64 
2018/3/18,7890.52002,8245.509766,7397.990234,8223.679688,6639190016,538.643982,0.648311,155.7490756,62.15 ,1315.97 ,24722.78 
2018/3/19,8344.120117,8675.870117,8182.399902,8630.650391,6729110016,556.726013,0.661157,153.7747262,62.06 ,1317.80 ,24610.91 
2018/3/20,8619.669922,9051.019531,8389.889648,8913.469727,6361789952,557.174988,0.73457,161.2085004,63.40 ,1311.90 ,24727.27 
2018/3/21,8937.480469,9177.370117,8846.330078,8929.280273,6043129856,561.731995,0.70411,168.1703198,65.17 ,1321.50 ,24682.31 
2018/3/22,8939.44043,9100.709961,8564.900391,8728.469727,5530390016,539.702026,0.691842,169.0262744,64.30 ,1327.40 ,23957.89 
2018/3/23,8736.25,8879.620117,8360.620117,8879.620117,5954120192,539.619019,0.660199,163.2309543,65.88 ,1349.90 ,23533.20 
2018/3/24,8901.950195,8996.179688,8665.700195,8668.120117,5664600064,526.439026,0.637919,167.6601431,65.77 ,1351.60 ,23756.33 
2018/3/25,8612.80957,8682.009766,8449.099609,8495.780273,4569880064,524.286987,0.64259,158.2038629,65.66 ,1353.30 ,23979.47 
2018/3/26,8498.469727,8530.080078,7921.430176,8209.400391,5921039872,489.950989,0.642111,158.8584881,65.55 ,1355.00 ,24202.60 
2018/3/27,8200,8232.780273,7797.279785,7833.040039,5378250240,450.115997,0.600615,148.2252227,65.25 ,1342.00 ,23857.71 
2018/3/28,7836.830078,8122.890137,7809.169922,7954.47998,4935289856,446.278992,0.579457,135.5940434,64.38 ,1324.20 ,23848.42 
2018/3/29,7979.069824,7994.330078,7081.379883,7165.700195,6361229824,385.967987,0.578339,130.524123,64.94 ,1327.30 ,24103.11 
2018/3/30,7171.450195,7276.660156,6683.930176,6890.52002,6289509888,394.644989,0.512946,114.3168799,64.46 ,1332.20 ,23988.38 
2018/3/31,6892.47998,7207.850098,6863.52002,6973.529785,4553269760,396.457001,0.509616,118.7299444,63.97 ,1337.10 ,23873.65 
2018/4/1,7003.060059,7060.950195,6526.870117,6844.22998,4532100096,379.606995,0.51199,116.1955805,63.49 ,1342.00 ,23758.92 
2018/4/2,6844.859863,7135.470215,6816.580078,7083.799805,4333440000,386.424988,0.485634,114.6906497,63.01 ,1346.90 ,23644.19 
2018/4/3,7102.259766,7530.939941,7072.490234,7456.109863,5499700224,416.893005,0.499772,118.6505415,63.51 ,1337.30 ,24033.36 
2018/4/4,7456.410156,7469.879883,6803.879883,6853.839844,4936000000,380.542999,0.560281,134.0139122,63.37 ,1340.20 ,24264.30 
2018/4/5,6848.649902,6933.819824,6644.799805,6811.470215,5639320064,383.231995,0.502687,118.2547907,63.54 ,1328.50 ,24505.22 
2018/4/6,6815.959961,6857.490234,6575,6636.319824,3766810112,370.285004,0.498358086,119.2012228,62.06 ,1336.10 ,23932.76 
2018/4/7,6630.509766,7050.540039,6630.509766,6911.089844,3976610048,385.313995,0.475235074,112.2156714,62.51 ,1337.43 ,23948.21 
2018/4/8,6919.97998,7111.560059,6919.97998,7023.52002,3652499968,400.507996,0.487961015,114.8276744,62.97 ,1338.77 ,23963.65 
2018/4/9,7044.319824,7178.109863,6661.990234,6770.72998,4894060032,398.526001,0.499124735,115.9969023,63.42 ,1340.10 ,23979.10 
2018/4/10,6795.439941,6872.410156,6704.149902,6834.759766,4272750080,414.243011,0.492436722,114.3129561,65.51 ,1345.90 ,24408.00 
2018/4/11,6843.470215,6968.319824,6817.589844,6968.319824,4641889792,430.540009,0.492965905,113.2201059,66.82 ,1360.00 ,24189.45 
2018/4/12,6955.379883,7899.22998,6806.509766,7889.25,8906250240,492.94101,0.540384642,117.5123301,67.07 ,1341.90 ,24483.05 
2018/4/13,7901.089844,8183.959961,7758.930176,7895.959961,7764460032,492.734985,0.625222679,128.1331775,67.39 ,1347.90 ,24360.14 
2018/4/14,7874.669922,8140.709961,7846,7986.240234,5191430144,501.477997,0.635036283,124.297875,67.00 ,1348.83 ,24431.11 
2018/4/15,7999.330078,8338.419922,7999.330078,8329.110352,5244480000,531.702026,0.63094825,124.1746814,66.61 ,1349.77 ,24502.07 
2018/4/16,8337.570313,8371.150391,7925.72998,8058.669922,5631309824,511.147003,0.679873266,130.4588138,66.22 ,1350.70 ,24573.04 
2018/4/17,8071.660156,8285.959961,7881.720215,7902.089844,6900879872,502.894012,0.663044296,127.4667727,66.52 ,1349.50 ,24786.63 
2018/4/18,7944.430176,8197.799805,7886.009766,8163.419922,6529909760,524.789001,0.656574851,132.326249,68.47 ,1353.50 ,24748.07 
2018/4/19,8159.27002,8298.69043,8138.779785,8294.30957,7063209984,567.888977,0.705349644,138.6960307,68.29 ,1348.80 ,24664.89 
2018/4/20,8286.879883,8880.230469,8244.540039,8845.830078,8438110208,615.718018,0.789901238,145.8723165,68.38 ,1338.30 ,24462.94 
2018/4/21,8848.790039,8997.570313,8652.150391,8895.580078,7548550144,605.39502,0.930385185,151.2684186,68.47 ,1333.53 ,24458.19 
2018/4/22,8925.05957,9001.639648,8779.610352,8802.459961,6629899776,621.859985,0.872205703,147.4024772,68.55 ,1328.77 ,24453.44 
2018/4/23,8794.389648,8958.549805,8788.80957,8930.879883,6925190144,642.547974,0.869246994,145.5135876,68.64 ,1324.00 ,24448.69 
2018/4/24,8934.339844,9732.610352,8927.830078,9697.5,10678800384,708.15802,0.875024745,150.781388,67.70 ,1333.00 ,24024.13 
2018/4/25,9701.030273,9745.320313,8799.839844,8845.740234,11083100160,615.416016,0.940198086,165.0834287,68.05 ,1322.80 ,24083.83 
2018/4/26,8867.320313,9281.509766,8727.089844,9281.509766,8970559488,662.809021,0.795300256,143.880451,68.19 ,1317.90 ,24322.34 
2018/4/27,9290.629883,9375.469727,8987.049805,8987.049805,7566289920,647.031982,0.851596117,152.4691556,68.10 ,1323.40 ,24311.19 
2018/4/28,8939.269531,9412.089844,8931.990234,9348.480469,7805479936,683.677979,0.813650162,144.5976895,68.26 ,1322.00 ,24261.84 
2018/4/29,9346.410156,9531.490234,9193.709961,9419.080078,8853000192,688.880981,0.861026768,149.8508629,68.41 ,1320.60 ,24212.50 
2018/4/30,9426.110352,9477.139648,9166.80957,9240.549805,8673920000,669.924011,0.870640603,151.6368915,68.57 ,1319.20 ,24163.15 
2018/5/1,9251.469727,9255.879883,8891.049805,9119.009766,7713019904,673.612976,0.835342941,146.731182,67.25 ,1306.80 ,24099.05 
2018/5/2,9104.599609,9256.519531,9015.139648,9235.919922,7558159872,687.148987,0.837300127,146.5240081,67.93 ,1305.60 ,23924.98 
2018/5/3,9233.969727,9798.330078,9188.150391,9743.860352,10207299584,779.54303,0.85539609,149.1472492,68.43 ,1312.70 ,23930.15 
2018/5/4,9695.5,9779.200195,9585.959961,9700.759766,8217829888,785.624023,0.887598645,161.3575476,69.72 ,1314.70 ,24262.51 
2018/5/5,9700.280273,9964.5,9695.120117,9858.150391,7651939840,816.119995,0.893844395,167.6107458,70.06 ,1314.50 ,24294.11 
2018/5/6,9845.30957,9940.139648,9465.25,9654.799805,7222280192,792.310974,0.904191805,176.7058861,70.39 ,1314.30 ,24325.72 
2018/5/7,9645.669922,9665.849609,9231.530273,9373.009766,7394019840,753.724976,0.871525546,170.7962173,70.73 ,1314.10 ,24357.32 
2018/5/8,9380.870117,9462.75,9127.769531,9234.820313,7415869952,752.856995,0.831379309,163.3291529,69.06 ,1313.70 ,24360.21 
2018/5/9,9223.730469,9374.759766,9031.620117,9325.179688,7226890240,752.275024,0.812258994,157.8551236,71.14 ,1313.00 ,24542.54 
2018/5/10,9325.959961,9396.040039,9040.519531,9043.94043,6906699776,727.276978,0.800286274,155.1768238,71.36 ,1322.30 ,24739.53 
2018/5/11,9052.959961,9052.959961,8394.459961,8441.490234,8488520192,679.585999,0.755570358,146.7086631,70.70 ,1320.70 ,24831.17 
2018/5/12,8441.44043,8664.860352,8223.5,8504.889648,6821380096,686.047974,0.686170545,135.8842378,70.79 ,1319.87 ,24853.92 
2018/5/13,8515.490234,8773.549805,8395.120117,8723.94043,5866379776,733.495972,0.697820834,141.3358086,70.87 ,1319.03 ,24876.66 
2018/5/14,8713.099609,8881.120117,8367.969727,8716.790039,7364149760,730.549011,0.745869887,143.3887324,70.96 ,1318.20 ,24899.41 
2018/5/15,8705.19043,8836.19043,8456.450195,8510.379883,6705710080,708.870972,0.741709715,147.3868068,71.31 ,1290.30 ,24706.41 
2018/5/16,8504.410156,8508.429688,8175.490234,8368.830078,6760220160,707.049988,0.69721612,138.829411,71.49 ,1291.50 ,24768.93 
2018/5/17,8370.049805,8445.540039,8054.120117,8094.319824,5862530048,672.656982,0.713593864,138.2208216,71.49 ,1289.40 ,24713.98 
2018/5/18,8091.830078,8274.120117,7974.819824,8250.969727,5764190208,694.367004,0.667050118,131.6109567,71.28 ,1291.30 ,24715.09 
2018/5/19,8255.730469,8372.05957,8183.350098,8247.179688,4712399872,696.530029,0.679514851,134.6957057,71.60 ,1291.17 ,24814.49 
2018/5/20,8246.990234,8562.410156,8205.240234,8513.25,5191059968,715.369019,0.674030852,133.2591367,71.92 ,1291.03 ,24913.89 
2018/5/21,8522.330078,8557.519531,8365.120117,8418.990234,5154990080,699.221985,0.697846572,137.413847,72.24 ,1290.90 ,25013.29 
2018/5/22,8419.870117,8423.25,8004.580078,8041.779785,5137010176,647.741028,0.680221277,132.815662,72.13 ,1292.00 ,24834.41 
2018/5/23,8037.080078,8054.660156,7507.879883,7557.819824,6491120128,583.585022,0.645208614,127.3255302,71.84 ,1289.60 ,24886.81 
2018/5/24,7561.120117,7738.600098,7331.140137,7587.339844,6049220096,601.755005,0.60119855,118.6162366,70.71 ,1304.40 ,24811.76 
2018/5/25,7592.299805,7659.140137,7392.649902,7480.140137,4867829760,586.734009,0.631637623,121.8010941,67.88 ,1303.70 ,24753.09 
2018/5/26,7486.47998,7595.160156,7349.120117,7355.879883,4051539968,587.280029,0.611722481,118.4613093,67.62 ,1302.13 ,24655.18 
2018/5/27,7362.080078,7381.740234,7270.959961,7368.220215,4056519936,572.66803,0.612348939,117.3035063,67.36 ,1300.57 ,24557.27 
2018/5/28,7371.310059,7419.049805,7100.890137,7135.990234,5040600064,516.036011,0.606655974,116.5723471,67.05 ,1299.00 ,24459.36 
2018/5/29,7129.459961,7526.419922,7090.680176,7472.589844,5662660096,565.388,0.55189307,110.3772907,66.73 ,1301.60 ,24361.45 
2018/5/30,7469.72998,7573.77002,7313.600098,7406.52002,4922540032,559.590027,0.601478974,118.5419855,68.21 ,1306.50 ,24667.78 
2018/5/31,7406.149902,7608.899902,7361.129883,7494.169922,5127130112,577.64502,0.605363379,116.585349,67.04 ,1304.70 ,24415.84 
2018/6/1,7500.700195,7604.72998,7407.339844,7541.450195,4921460224,580.04303,0.613200146,117.2794169,65.81 ,1299.30 ,24635.21 
2018/6/2,7536.720215,7695.830078,7497.259766,7643.450195,4939299840,591.807983,0.622789158,118.9068853,65.46 ,1298.63 ,24694.70 
2018/6/3,7632.089844,7754.890137,7613.040039,7720.25,4851760128,618.328979,0.641121983,121.5699373,65.10 ,1297.97 ,24754.20 
2018/6/4,7722.529785,7753.819824,7474.040039,7514.470215,4993169920,592.984985,0.679120436,123.2721967,64.75 ,1297.30 ,24813.69 
2018/6/5,7500.899902,7643.22998,7397,7633.759766,4961739776,609.302979,0.661893931,118.4834031,65.52 ,1302.20 ,24799.98 
2018/6/6,7625.970215,7680.430176,7502.009766,7653.97998,4692259840,607.124023,0.675837973,120.4121434,64.73 ,1301.40 ,25146.39 
2018/6/7,7650.819824,7741.27002,7650.819824,7678.240234,4485799936,605.187012,0.673390369,120.007362,65.95 ,1303.00 ,25241.41 
2018/6/8,7685.140137,7698.189941,7558.399902,7624.919922,4227579904,601.077026,0.675446001,119.7596443,65.74 ,1302.70 ,25316.53 
2018/6/9,7632.52002,7683.580078,7531.97998,7531.97998,3845220096,597.562012,0.672295267,118.2886115,65.86 ,1302.87 ,25318.46 
2018/6/10,7499.549805,7499.549805,6709.069824,6786.02002,5804839936,526.479004,0.654282279,115.1493445,65.98 ,1303.03 ,25320.38 
2018/6/11,6799.290039,6910.180176,6706.629883,6906.919922,4745269760,533.283997,0.585695519,106.1865235,66.10 ,1303.20 ,25322.31 
2018/6/12,6905.819824,6907.959961,6542.080078,6582.359863,4654380032,496.842987,0.60488908,106.5883668,66.36 ,1299.40 ,25320.73 
2018/6/13,6596.879883,6631.660156,6285.629883,6349.899902,5052349952,477.493988,0.563876868,100.0307135,66.64 ,1301.30 ,25201.20 
2018/6/14,6342.75,6707.140137,6334.459961,6675.350098,5138710016,519.742004,0.53516235,93.60424908,66.89 ,1308.30 ,25175.31 
2018/6/15,6674.080078,6681.080078,6433.870117,6456.580078,3955389952,491.003998,0.5603573,100.374727,65.06 ,1278.50 ,25090.48 
2018/6/16,6455.450195,6592.490234,6402.290039,6550.160156,3194170112,499.641998,0.534229405,95.24368841,65.32 ,1279.03 ,25056.14 
2018/6/17,6545.529785,6589.109863,6499.27002,6499.27002,3104019968,500.447998,0.533846709,95.86381386,65.59 ,1279.57 ,25021.81 
2018/6/18,6510.069824,6781.140137,6446.680176,6734.819824,4039200000,518.890991,0.525608984,94.26164443,65.85 ,1280.10 ,24987.47 
2018/6/19,6742.390137,6822.5,6709.919922,6769.939941,4057029888,537.95697,0.53603666,97.69066868,65.07 ,1278.60 ,24700.21 
2018/6/20,6770.759766,6821.560059,6611.879883,6776.549805,3888640000,536.268005,0.547988237,97.97865317,66.22 ,1274.50 ,24657.80 
2018/6/21,6780.089844,6810.939941,6715.169922,6729.740234,3529129984,527.367004,0.537603888,96.75047827,65.54 ,1270.50 ,24461.70 
2018/6/22,6737.879883,6747.080078,6006.600098,6083.689941,5079810048,465.816986,0.533660559,95.89075976,68.58 ,1270.70 ,24580.89 
2018/6/23,6090.100098,6224.819824,6071.810059,6162.47998,3431360000,474.519989,0.48839541,85.15034934,68.41 ,1270.10 ,24471.53 
2018/6/24,6164.279785,6223.779785,5826.410156,6173.22998,4566909952,457.671997,0.492234104,82.82752474,68.25 ,1269.50 ,24362.16 
2018/6/25,6171.970215,6327.370117,6119.680176,6249.180176,5500810240,460.309998,0.477667451,80.75750689,68.08 ,1268.90 ,24252.80 
2018/6/26,6253.549805,6290.160156,6093.669922,6093.669922,3279759872,432.772003,0.48138814,81.48473683,70.53 ,1259.90 ,24283.11 
2018/6/27,6084.399902,6180,6052.850098,6157.129883,3296219904,442.36499,0.455449593,75.59326967,72.76 ,1256.10 ,24117.59 
2018/6/28,6153.160156,6170.410156,5873.049805,5903.439941,3467800064,422.36499,0.469691437,79.96550295,73.45 ,1251.00 ,24216.05 
2018/6/29,5898.129883,6261.660156,5835.75,6218.299805,3966230016,436.009003,0.449189688,74.6487282,74.15 ,1254.50 ,24271.41 
2018/6/30,6214.220215,6465.509766,6214.220215,6404,4543860224,455.179993,0.453132157,78.42011362,74.08 ,1250.23 ,24283.33 
2018/7/1,6411.680176,6432.850098,6289.290039,6385.819824,4788259840,453.917999,0.465005651,80.7189737,74.01 ,1245.97 ,24295.26 
2018/7/2,6380.379883,6683.859863,6305.700195,6614.180176,4396930048,475.346985,0.459475978,79.18262514,73.94 ,1241.70 ,24307.18 
2018/7/3,6596.660156,6671.370117,6447.75,6529.589844,4672309760,464.195007,0.485941379,84.74967232,74.14 ,1253.50 ,24174.82 
2018/7/4,6550.870117,6771.919922,6450.459961,6597.549805,4176689920,467.317993,0.483524848,84.53041751,74.13 ,1258.80 ,24265.78 
2018/7/5,6599.709961,6749.540039,6546.649902,6639.140137,4999240192,474.411987,0.4889309,84.88173147,72.94 ,1261.70 ,24356.74 
2018/7/6,6638.689941,6700.939941,6533.549805,6673.5,4313959936,474.011993,0.476424232,82.93891309,73.80 ,1255.80 ,24456.48 
2018/7/7,6668.709961,6863.990234,6579.240234,6856.930176,3961080064,491.660004,0.477898129,82.88463462,73.82 ,1257.07 ,24563.18 
2018/7/8,6857.799805,6885.910156,6747.97998,6773.879883,3386210048,489.118988,0.484151866,84.50029739,73.83 ,1258.33 ,24669.89 
2018/7/9,6775.080078,6838.680176,6724.339844,6741.75,3718129920,476.682007,0.476978629,81.94227892,73.85 ,1259.60 ,24776.59 
2018/7/10,6739.209961,6767.740234,6320.720215,6329.950195,4052430080,434.424011,0.47257773,80.1458845,74.11 ,1255.40 ,24919.66 
2018/7/11,6330.77002,6444.959961,6330.470215,6394.709961,3644859904,446.518005,0.444893858,75.62677421,70.38 ,1244.40 ,24700.45 
2018/7/12,6396.779785,6397.100098,6136.419922,6228.810059,3770170112,430.074005,0.449035941,77.80533081,70.33 ,1246.60 ,24924.89 
2018/7/13,6235.029785,6310.549805,6192.240234,6238.049805,3805400064,434.027008,0.435829349,76.16454184,71.01 ,1241.20 ,25019.41 
2018/7/14,6247.5,6298.189941,6212.220215,6276.120117,2923670016,436.085999,0.437947097,76.36657935,70.03 ,1240.70 ,25034.39 
2018/7/15,6272.700195,6403.459961,6256.509766,6359.640137,3285459968,449.850006,0.438412987,75.92037921,69.04 ,1240.20 ,25049.38 
2018/7/16,6357.009766,6741.75,6357.009766,6741.75,4725799936,480.65799,0.445659904,77.77948804,68.06 ,1239.70 ,25064.36 
2018/7/17,6739.649902,7387.240234,6684.169922,7321.040039,5961950208,501.002014,0.481584969,83.58247696,68.08 ,1227.30 ,25119.89 
2018/7/18,7315.319824,7534.990234,7280.470215,7370.779785,6103410176,480.513,0.5041828,88.61836332,68.76 ,1227.90 ,25199.29 
2018/7/19,7378.200195,7494.459961,7295.459961,7466.859863,5111629824,469.618988,0.48419496,85.91424187,69.46 ,1224.00 ,25064.50 
2018/7/20,7467.399902,7594.669922,7323.259766,7354.129883,4936869888,450.697998,0.47555189,85.64467237,70.46 ,1231.10 ,25058.12 
2018/7/21,7352.720215,7437.640137,7262.410156,7419.290039,3726609920,462.436005,0.445942327,81.61309395,69.60 ,1229.27 ,25053.51 
2018/7/22,7417.799805,7537.950195,7383.819824,7418.490234,3695460096,459.657013,0.45415051,83.06407881,68.75 ,1227.43 ,25048.90 
2018/7/23,7414.709961,7771.5,7409.100098,7711.109863,5132480000,450.852997,0.448753208,82.0161568,67.89 ,1225.60 ,25044.29 
2018/7/24,7716.509766,8424.269531,7705.5,8424.269531,7277689856,479.372986,0.445060184,81.62616683,68.52 ,1225.50 ,25241.94 
2018/7/25,8379.660156,8416.870117,8086.359863,8181.390137,5845400064,472.493011,0.458077795,89.01009937,69.30 ,1231.80 ,25414.10 
2018/7/26,8176.850098,8290.330078,7878.709961,7951.580078,4899089920,464.036987,0.458664303,86.23869664,69.61 ,1225.70 ,25527.07 
2018/7/27,7950.399902,8262.660156,7839.759766,8165.009766,5195879936,469.665985,0.448791278,83.36509886,68.69 ,1232.70 ,25451.06 
2018/7/28,8169.060059,8222.849609,8110.77002,8192.150391,3988750080,466.89801,0.452254669,84.03873524,69.17 ,1232.30 ,25402.98 
2018/7/29,8205.820313,8272.259766,8141.180176,8218.459961,4107190016,466.665009,0.454544423,83.52861053,69.65 ,1231.90 ,25354.91 
2018/7/30,8221.580078,8235.5,7917.5,8180.47998,5551400000,457.080994,0.452850734,83.78014669,70.13 ,1231.50 ,25306.83 
2018/7/31,8181.200195,8181.529785,7696.930176,7780.439941,5287530000,433.867004,0.446519265,82.71207013,68.76 ,1233.60 ,25415.19 
2018/8/1,7769.040039,7769.040039,7504.950195,7624.910156,4797620000,420.747009,0.435434576,78.74951518,67.66 ,1227.60 ,25333.82 
2018/8/2,7634.189941,7712.77002,7523.439941,7567.149902,4214110000,412.621002,0.447298456,77.76038403,68.96 ,1220.10 ,25326.16 
2018/8/3,7562.140137,7562.140137,7328.649902,7434.390137,4627150000,418.261993,0.431147693,76.09387856,68.49 ,1223.20 ,25462.58 
2018/8/4,7438.669922,7497.490234,6984.069824,7032.850098,4268390000,407.252014,0.440918782,77.48498328,68.66 ,1221.37 ,25475.78 
2018/8/5,7031.080078,7102.77002,6940.700195,7068.47998,3679110000,410.515991,0.430049486,73.07578142,68.84 ,1219.53 ,25488.98 
