"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2013-5-26","100.39","102.52","104.69","100.03","874.08K","-2.19%"
"2013-5-19","102.64","104.75","105.31","100.64","918.43K","-1.91%"
"2013-5-12","104.64","103.26","104.87","101.20","660.20K","0.70%"
"2013-5-5","103.91","104.25","105.94","101.56","1.04M","-0.27%"
"2013-4-28","104.19","102.79","104.92","98.76","1.27M","1.00%"
"2013-4-21","103.16","99.56","103.49","98.78","1.13M","3.52%"
"2013-4-14","99.65","103.03","103.09","96.75","1.13M","-3.36%"
"2013-4-7","103.11","104.28","106.50","101.09","793.40K","-0.97%"
"2013-3-31","104.12","110.15","111.79","103.62","1.17M","-5.36%"
"2013-3-24","110.02","106.86","110.10","106.80","789.13K","2.19%"
"2013-3-17","107.66","109.83","109.83","106.90","941.94K","-1.97%"
"2013-3-10","109.82","110.67","111.20","107.91","621.43K","-0.93%"
"2013-3-3","110.85","110.58","112.23","109.14","1.10M","0.41%"
"2013-2-24","110.40","114.19","115.87","109.82","1.14M","-3.24%"
"2013-2-17","114.10","117.81","118.19","113.32","836.79K","-3.03%"
"2013-2-10","117.66","118.90","119.12","116.28","670.44K","-1.04%"
"2013-2-3","118.90","116.50","119.17","115.01","1.10M","1.83%"
"2013-1-27","116.76","113.45","117.07","112.60","1.02M","3.07%"
"2013-1-20","113.28","111.67","113.84","111.35","938.08K","1.24%"
"2013-1-13","111.89","110.62","112.46","109.45","619.99K","1.13%"
"2013-1-6","110.64","111.42","113.29","109.60","934.49K","-0.60%"
"2012-12-30","111.31","110.35","112.90","109.38","663.44K","0.62%"
"2012-12-23","110.62","109.02","111.52","108.13","347.44K","1.51%"
"2012-12-16","108.97","108.30","110.66","107.58","697.93K","-0.16%"
"2012-12-9","109.15","107.30","110.50","107.01","592.32K","1.99%"
"2012-12-2","107.02","110.96","112.33","106.63","990.76K","-3.78%"
"2012-11-25","111.23","111.16","111.48","108.44","923.41K","-0.13%"
"2012-11-18","111.38","109.20","112.20","109.01","821.05K","2.23%"
"2012-11-11","108.95","109.59","111.12","107.38","656.84K","-0.41%"
"2012-11-4","109.40","105.55","111.64","104.76","1.14M","3.52%"
"2012-10-28","105.68","109.65","110.26","105.50","932.63K","-3.53%"
"2012-10-21","109.55","109.95","110.97","106.80","1.13M","-0.54%"
"2012-10-14","110.14","114.64","116.20","109.90","771.05K","-3.91%"
"2012-10-7","114.62","111.99","116.02","110.54","827.28K","2.32%"
"2012-9-30","112.02","112.34","113.27","107.67","1.03M","-0.33%"
"2012-9-23","112.39","111.50","113.40","108.45","993.01K","0.87%"
"2012-9-16","111.42","116.67","117.02","107.10","1.14M","-4.49%"
"2012-9-9","116.66","114.55","117.95","113.92","643.23K","2.11%"
"2012-9-2","114.25","114.70","116.65","112.34","984.91K","-0.28%"
"2012-8-26","114.57","113.80","115.50","111.50","911.74K","0.86%"
"2012-8-19","113.59","113.83","116.38","112.87","950.28K","-0.11%"
"2012-8-12","113.71","113.40","117.03","112.70","526.93K","0.67%"
"2012-8-5","112.95","108.60","113.54","107.90","796.88K","3.68%"
"2012-7-29","108.94","106.37","109.13","104.06","1.02M","2.32%"
"2012-7-22","106.47","106.90","106.94","102.10","1.06M","-0.34%"
"2012-7-15","106.83","102.76","108.18","102.07","771.59K","4.33%"
"2012-7-8","102.40","98.15","103.44","97.73","884.74K","4.29%"
"2012-7-1","98.19","97.60","102.34","95.30","1.15M","0.40%"
"2012-6-24","97.80","91.65","98.29","89.60","1.19M","7.50%"
"2012-6-17","90.98","98.04","99.50","88.49","1.43M","-6.79%"
"2012-6-10","97.61","100.24","102.21","96.33","801.82K","-1.87%"
"2012-6-3","99.47","98.43","102.45","95.63","1.10M","1.06%"
"2012-5-27","98.43","106.83","108.04","97.54","1.09M","-7.86%"
"2012-5-20","106.83","107.40","109.43","105.03","928.35K","-0.29%"
"2012-5-13","107.14","112.07","112.67","106.40","872.78K","-4.56%"
"2012-5-6","112.26","112.80","113.64","110.34","1.04M","-0.81%"
"2012-4-29","113.18","119.70","120.02","111.76","1.11M","-5.55%"
"2012-4-22","119.83","118.70","120.17","117.21","1.02M","0.90%"
"2012-4-15","118.76","121.00","121.00","116.70","1.12M","-2.52%"
"2012-4-8","121.83","122.85","122.86","119.05","635.27K","-1.30%"
"2012-4-1","123.43","122.94","125.97","121.70","860.92K","0.45%"
"2012-3-25","122.88","125.04","126.18","121.37","962.65K","-1.80%"
"2012-3-18","125.13","125.60","127.06","122.30","863.37K","-0.54%"
"2012-3-11","125.81","125.84","126.79","120.97","572.38K","-0.13%"
"2012-3-4","125.98","123.37","126.37","121.59","931.21K","1.88%"
"2012-2-26","123.65","125.25","128.40","120.50","1.07M","-1.45%"
"2012-2-19","125.47","120.00","125.55","119.21","763.55K","4.93%"
"2012-2-12","119.58","117.69","120.70","117.00","757.41K","1.94%"
"2012-2-5","117.31","114.58","118.79","113.65","1.04M","2.38%"
"2012-1-29","114.58","111.50","114.71","110.25","1.06M","2.80%"
"2012-1-22","111.46","110.04","111.99","108.91","970.27K","1.46%"
"2012-1-15","109.86","110.70","112.76","109.42","754.75K","-0.53%"
"2012-1-8","110.44","113.42","115.12","109.71","839.16K","-2.32%"
"2012-1-1","113.06","108.35","114.64","108.35","796.13K","5.29%"
"2011-12-25","107.38","108.16","109.50","106.50","367.51K","-0.54%"
"2011-12-18","107.96","103.63","108.55","102.37","638.97K","4.46%"
"2011-12-11","103.35","108.75","111.10","102.46","550.96K","-4.85%"
"2011-12-4","108.62","110.36","111.62","107.11","779.75K","-1.20%"
"2011-11-27","109.94","106.73","112.03","106.63","1.01M","3.33%"
"2011-11-20","106.40","107.46","109.45","105.65","787.24K","-1.08%"
"2011-11-13","107.56","114.63","114.83","106.97","891.54K","-5.78%"
"2011-11-6","114.16","112.41","116.48","111.26","1.04M","1.96%"
"2011-10-30","111.97","110.13","112.48","106.10","1.05M","1.87%"
"2011-10-23","109.91","109.32","112.79","108.76","1.08M","0.32%"
"2011-10-16","109.56","112.46","113.86","107.31","1.19M","-4.46%"
"2011-10-9","114.68","106.01","114.80","105.65","548.73K","8.31%"
"2011-10-2","105.88","102.00","106.64","99.11","1.05M","3.04%"
"2011-9-25","102.76","103.61","107.54","101.66","1.09M","-1.16%"
"2011-9-18","103.97","111.71","112.44","103.43","1.11M","-7.35%"
"2011-9-11","112.22","112.43","116.10","110.42","614.80K","-0.49%"
"2011-9-4","112.77","112.50","116.60","109.85","854.74K","0.39%"
"2011-8-28","112.33","110.77","115.36","110.53","897.23K","0.87%"
"2011-8-21","111.36","108.50","111.70","105.15","1.10M","2.52%"
"2011-8-14","108.62","108.10","111.74","105.06","836.44K","0.55%"
"2011-8-7","108.03","108.50","109.16","98.74","1.21M","-1.23%"
"2011-7-31","109.37","117.00","120.40","104.30","1.31M","-6.31%"
"2011-7-24","116.74","118.36","119.05","115.75","867.96K","-1.63%"
"2011-7-17","118.67","117.55","119.25","114.66","810.12K","1.20%"
"2011-7-10","117.26","118.27","119.86","114.95","599.72K","-0.90%"
"2011-7-3","118.33","111.30","119.87","110.45","849.93K","5.87%"
"2011-6-26","111.77","105.36","113.24","102.28","1.00M","6.33%"
"2011-6-19","105.12","112.96","114.48","103.62","1.36M","-7.15%"
"2011-6-12","113.21","118.46","121.47","111.05","854.53K","-4.69%"
"2011-6-5","118.78","115.96","120.07","113.80","1.06M","2.54%"
"2011-5-29","115.84","114.87","117.49","113.40","790.33K","0.70%"
"2011-5-22","115.03","112.12","115.68","108.58","941.49K","2.35%"
"2011-5-15","112.39","113.56","114.00","108.07","815.77K","-1.27%"
"2011-5-8","113.83","110.20","118.43","109.05","1.29M","4.31%"
"2011-5-1","109.13","126.10","126.54","105.15","1.38M","-13.31%"
"2011-4-24","125.89","123.99","126.66","122.71","696.71K","1.53%"
"2011-4-17","123.99","123.15","124.81","119.03","689.98K","0.44%"
"2011-4-10","123.45","126.58","127.02","120.00","668.29K","-2.53%"
"2011-4-3","126.65","119.05","126.91","118.75","836.78K","6.70%"
"2011-3-27","118.70","115.75","119.14","113.52","781.30K","2.69%"
"2011-3-20","115.59","114.75","116.40","114.15","723.75K","1.46%"
"2011-3-13","113.93","113.60","117.29","107.35","669.63K","0.08%"
"2011-3-6","113.84","116.12","118.50","112.13","991.01K","-1.84%"
"2011-2-27","115.97","112.50","117.81","111.25","956.95K","3.42%"
"2011-2-20","112.14","102.96","119.79","102.93","1.12M","9.38%"
"2011-2-13","102.52","101.13","104.52","100.73","1.01M","1.07%"
"2011-2-6","101.43","99.83","102.88","97.51","682.42K","1.60%"
"2011-1-30","99.83","99.61","103.37","98.50","897.82K","0.41%"
"2011-1-23","99.42","97.59","99.74","94.75","1.07M","1.86%"
"2011-1-16","97.60","98.33","98.75","95.43","850.12K","-1.09%"
"2011-1-9","98.68","93.80","99.20","93.60","601.76K","5.73%"
"2011-1-2","93.33","94.75","96.17","92.37","863.12K","-1.50%"
